user_id,first,last,archetype,state,transaction_date,month,year,month_key,category,merchant,amount,is_subscription,subscription_frequency,monthly_total,prev_month_total,month_over_month_change_pct,avg_monthly_spend,credit_score_impact_category,spending_velocity_7d,is_fraud_flag,risk_score
USER_0328,John,Davis,average_spender,TX,2025-12-01,12,2025,2025-12,Housing (Rent/Mortgage),Property Mgmt,2108.07,False,one-time,0,0,0,5599.44,positive,11,False,0.398
USER_0328,John,Davis,average_spender,TX,2025-12-01,12,2025,2025-12,Housing (Rent/Mortgage),Wells Fargo Home,2108.07,False,one-time,0,0,0,5599.44,positive,17,False,0.472
USER_0328,John,Davis,average_spender,TX,2025-12-02,12,2025,2025-12,Utilities & Bills,Duke Energy,90.81,False,one-time,0,0,0,5599.44,positive,2,False,0.087
USER_0328,John,Davis,average_spender,TX,2025-12-07,12,2025,2025-12,Groceries,Walmart,76.21,False,one-time,0,0,0,5599.44,positive,5,False,0.448
USER_0328,John,Davis,average_spender,TX,2025-12-25,12,2025,2025-12,Travel & Leisure,Delta Airlines,39.46,False,one-time,0,0,0,5599.44,positive,10,False,0.272
USER_0328,John,Davis,average_spender,TX,2025-12-26,12,2025,2025-12,Subscriptions,Planet Fitness,19.99,True,monthly,0,0,0,5599.44,negative,19,False,0.128
USER_0329,Mary,Brown,high_earner,NJ,2024-08-11,8,2024,2024-08,Groceries,Kroger,92.64,False,one-time,0,0,0,18513.38,positive,2,False,0.398
USER_0329,Mary,Brown,high_earner,NJ,2024-08-14,8,2024,2024-08,Electronics,Apple Store,165.37,False,one-time,0,0,0,18513.38,neutral,1,False,0.288
USER_0329,Mary,Brown,high_earner,NJ,2024-08-17,8,2024,2024-08,Transportation & Gas,Lyft,65.84,False,one-time,0,0,0,18513.38,positive,19,False,0.48
USER_0329,Mary,Brown,high_earner,NJ,2024-08-19,8,2024,2024-08,Groceries,Publix,96.27,False,one-time,0,0,0,18513.38,positive,9,False,0.203
USER_0329,Mary,Brown,high_earner,NJ,2024-08-27,8,2024,2024-08,Groceries,Costco,72.24,False,one-time,0,0,0,18513.38,positive,5,False,0.323
USER_0329,Mary,Brown,high_earner,NJ,2024-09-05,9,2024,2024-09,Groceries,Walmart,43.27,False,one-time,0,0,0,18513.38,positive,24,False,0.489
USER_0329,Mary,Brown,high_earner,NJ,2024-09-07,9,2024,2024-09,Groceries,Trader Joe's,20.0,False,one-time,0,0,0,18513.38,positive,17,False,0.376
USER_0329,Mary,Brown,high_earner,NJ,2024-09-17,9,2024,2024-09,Transportation & Gas,Tesla Supercharger,28.71,False,one-time,0,0,0,18513.38,positive,24,False,0.28
USER_0329,Mary,Brown,high_earner,NJ,2024-09-20,9,2024,2024-09,Groceries,Publix,78.72,False,one-time,0,0,0,18513.38,positive,3,False,0.105
USER_0329,Mary,Brown,high_earner,NJ,2024-09-23,9,2024,2024-09,Utilities & Bills,Duke Energy,117.21,False,one-time,0,0,0,18513.38,positive,12,False,0.211
USER_0329,Mary,Brown,high_earner,NJ,2024-09-25,9,2024,2024-09,Groceries,ALDI,78.35,False,one-time,0,0,0,18513.38,positive,11,False,0.129
USER_0329,Mary,Brown,high_earner,NJ,2024-09-28,9,2024,2024-09,Misc / Cash,Miscellaneous Merchant,25.08,False,one-time,0,0,0,18513.38,neutral,3,False,0.447
USER_0329,Mary,Brown,high_earner,NJ,2024-09-29,9,2024,2024-09,Travel & Leisure,Uber,38.92,False,one-time,0,0,0,18513.38,positive,21,False,0.217
USER_0329,Mary,Brown,high_earner,NJ,2024-10-01,10,2024,2024-10,Housing (Rent/Mortgage),Chase Mortgage,4253.36,False,one-time,0,0,0,18513.38,positive,6,False,0.286
USER_0329,Mary,Brown,high_earner,NJ,2024-10-01,10,2024,2024-10,Housing (Rent/Mortgage),Local Landlord,4253.36,False,one-time,0,0,0,18513.38,positive,19,False,0.151
USER_0329,Mary,Brown,high_earner,NJ,2024-10-01,10,2024,2024-10,Housing (Rent/Mortgage),Local Landlord,4253.36,False,one-time,0,0,0,18513.38,positive,12,False,0.471
USER_0329,Mary,Brown,high_earner,NJ,2024-10-06,10,2024,2024-10,Utilities & Bills,ConEd,150.59,False,one-time,0,0,0,18513.38,positive,17,False,0.013
USER_0329,Mary,Brown,high_earner,NJ,2024-10-14,10,2024,2024-10,Groceries,Publix,58.21,False,one-time,0,0,0,18513.38,positive,9,False,0.03
USER_0329,Mary,Brown,high_earner,NJ,2024-10-15,10,2024,2024-10,Dining & Restaurants,Steakhouse,13.41,False,one-time,0,0,0,18513.38,neutral,5,False,0.109
USER_0329,Mary,Brown,high_earner,NJ,2024-10-23,10,2024,2024-10,Groceries,Kroger,82.96,False,one-time,0,0,0,18513.38,positive,25,True,0.819
USER_0329,Mary,Brown,high_earner,NJ,2024-10-27,10,2024,2024-10,Utilities & Bills,Duke Energy,265.91,False,one-time,0,0,0,18513.38,positive,8,False,0.031
USER_0329,Mary,Brown,high_earner,NJ,2024-11-14,11,2024,2024-11,Healthcare,LabCorp,29.37,False,one-time,0,0,0,18513.38,positive,20,False,0.149
USER_0329,Mary,Brown,high_earner,NJ,2024-11-21,11,2024,2024-11,Entertainment,Ticketmaster,33.44,False,one-time,0,0,0,18513.38,neutral,15,True,0.777
USER_0329,Mary,Brown,high_earner,NJ,2024-11-24,11,2024,2024-11,Healthcare,LabCorp,68.34,False,one-time,0,0,0,18513.38,positive,6,False,0.075
USER_0329,Mary,Brown,high_earner,NJ,2024-11-26,11,2024,2024-11,Clothing & Fashion,H&M,44.34,False,one-time,0,0,0,18513.38,neutral,3,False,0.085
USER_0329,Mary,Brown,high_earner,NJ,2024-11-26,11,2024,2024-11,Online Shopping,Target,33.27,False,one-time,0,0,0,18513.38,neutral,18,True,0.774
USER_0329,Mary,Brown,high_earner,NJ,2024-12-03,12,2024,2024-12,Groceries,ALDI,25.18,False,one-time,0,0,0,18513.38,positive,3,False,0.173
USER_0329,Mary,Brown,high_earner,NJ,2024-12-07,12,2024,2024-12,Transportation & Gas,Tesla Supercharger,82.34,False,one-time,0,0,0,18513.38,positive,7,False,0.394
USER_0329,Mary,Brown,high_earner,NJ,2024-12-11,12,2024,2024-12,Groceries,Whole Foods,54.1,False,one-time,0,0,0,18513.38,positive,18,False,0.165
USER_0329,Mary,Brown,high_earner,NJ,2024-12-12,12,2024,2024-12,Online Shopping,Temu,70.12,False,one-time,0,0,0,18513.38,neutral,19,True,0.777
USER_0329,Mary,Brown,high_earner,NJ,2025-01-02,1,2025,2025-01,Misc / Cash,Miscellaneous Merchant,211.76,False,one-time,0,0,0,18513.38,neutral,21,False,0.134
USER_0329,Mary,Brown,high_earner,NJ,2025-01-03,1,2025,2025-01,Travel & Leisure,Airbnb,32.68,False,one-time,0,0,0,18513.38,positive,24,False,0.017
USER_0329,Mary,Brown,high_earner,NJ,2025-01-05,1,2025,2025-01,Groceries,ALDI,106.47,False,one-time,0,0,0,18513.38,positive,7,False,0.309
USER_0329,Mary,Brown,high_earner,NJ,2025-01-10,1,2025,2025-01,Groceries,Whole Foods,63.93,False,one-time,0,0,0,18513.38,positive,17,False,0.485
USER_0329,Mary,Brown,high_earner,NJ,2025-01-18,1,2025,2025-01,Utilities & Bills,Duke Energy,118.37,False,one-time,0,0,0,18513.38,positive,17,False,0.471
USER_0329,Mary,Brown,high_earner,NJ,2025-01-22,1,2025,2025-01,Online Shopping,Shein,25.22,False,one-time,0,0,0,18513.38,neutral,2,False,0.18
USER_0329,Mary,Brown,high_earner,NJ,2025-01-31,1,2025,2025-01,Entertainment,Regal Cinema,340.36,False,one-time,0,0,0,18513.38,neutral,19,False,0.457
USER_0329,Mary,Brown,high_earner,NJ,2025-02-02,2,2025,2025-02,Entertainment,Sky Zone,18.89,False,one-time,0,0,0,18513.38,neutral,25,False,0.429
USER_0329,Mary,Brown,high_earner,NJ,2025-02-05,2,2025,2025-02,Dining & Restaurants,Chick-fil-A,9.63,False,one-time,0,0,0,18513.38,neutral,2,False,0.143
USER_0329,Mary,Brown,high_earner,NJ,2025-02-05,2,2025,2025-02,Subscriptions,Adobe CC,29.99,True,monthly,0,0,0,18513.38,negative,2,False,0.157
USER_0329,Mary,Brown,high_earner,NJ,2025-02-09,2,2025,2025-02,Dining & Restaurants,McDonald's,176.83,False,one-time,0,0,0,18513.38,neutral,24,False,0.216
USER_0329,Mary,Brown,high_earner,NJ,2025-02-11,2,2025,2025-02,Clothing & Fashion,Nordstrom,59.84,False,one-time,0,0,0,18513.38,neutral,2,False,0.3
USER_0329,Mary,Brown,high_earner,NJ,2025-03-02,3,2025,2025-03,Groceries,Trader Joe's,158.0,False,one-time,0,0,0,18513.38,positive,2,False,0.026
USER_0329,Mary,Brown,high_earner,NJ,2025-03-04,3,2025,2025-03,Groceries,Kroger,90.25,False,one-time,0,0,0,18513.38,positive,20,False,0.461
USER_0329,Mary,Brown,high_earner,NJ,2025-03-09,3,2025,2025-03,Utilities & Bills,Verizon,99.34,False,one-time,0,0,0,18513.38,positive,6,False,0.236
USER_0329,Mary,Brown,high_earner,NJ,2025-03-16,3,2025,2025-03,Groceries,Publix,40.4,False,one-time,0,0,0,18513.38,positive,23,False,0.312
USER_0329,Mary,Brown,high_earner,NJ,2025-03-23,3,2025,2025-03,Online Shopping,Amazon,135.28,False,one-time,0,0,0,18513.38,neutral,22,True,0.919
USER_0329,Mary,Brown,high_earner,NJ,2025-04-04,4,2025,2025-04,Online Shopping,Target,31.69,False,one-time,0,0,0,18513.38,neutral,13,True,0.924
USER_0329,Mary,Brown,high_earner,NJ,2025-04-20,4,2025,2025-04,Education,Udemy,120.94,False,one-time,0,0,0,18513.38,positive,24,False,0.229
USER_0329,Mary,Brown,high_earner,NJ,2025-04-24,4,2025,2025-04,Groceries,Whole Foods,155.35,False,one-time,0,0,0,18513.38,positive,19,False,0.475
USER_0329,Mary,Brown,high_earner,NJ,2025-05-19,5,2025,2025-05,Electronics,B&H Photo,5.91,False,one-time,0,0,0,18513.38,neutral,17,True,0.783
USER_0329,Mary,Brown,high_earner,NJ,2025-05-20,5,2025,2025-05,Insurance,State Farm,10.61,False,one-time,0,0,0,18513.38,positive,11,False,0.145
USER_0329,Mary,Brown,high_earner,NJ,2025-05-21,5,2025,2025-05,Groceries,ALDI,116.89,False,one-time,0,0,0,18513.38,positive,25,False,0.357
USER_0329,Mary,Brown,high_earner,NJ,2025-05-21,5,2025,2025-05,Groceries,Trader Joe's,194.58,False,one-time,0,0,0,18513.38,positive,4,False,0.181
USER_0329,Mary,Brown,high_earner,NJ,2025-05-28,5,2025,2025-05,Groceries,Trader Joe's,94.47,False,one-time,0,0,0,18513.38,positive,9,False,0.442
USER_0329,Mary,Brown,high_earner,NJ,2025-06-02,6,2025,2025-06,Groceries,Publix,51.51,False,one-time,0,0,0,18513.38,positive,14,False,0.121
USER_0329,Mary,Brown,high_earner,NJ,2025-06-05,6,2025,2025-06,Groceries,ALDI,110.4,False,one-time,0,0,0,18513.38,positive,19,False,0.453
USER_0329,Mary,Brown,high_earner,NJ,2025-06-14,6,2025,2025-06,Groceries,Trader Joe's,101.33,False,one-time,0,0,0,18513.38,positive,25,False,0.052
USER_0329,Mary,Brown,high_earner,NJ,2025-06-18,6,2025,2025-06,Groceries,Publix,20.0,False,one-time,0,0,0,18513.38,positive,17,False,0.31
USER_0329,Mary,Brown,high_earner,NJ,2025-06-19,6,2025,2025-06,Groceries,Walmart,61.43,False,one-time,0,0,0,18513.38,positive,10,False,0.155
USER_0329,Mary,Brown,high_earner,NJ,2025-06-25,6,2025,2025-06,Groceries,Publix,104.45,False,one-time,0,0,0,18513.38,positive,12,False,0.063
USER_0329,Mary,Brown,high_earner,NJ,2025-06-26,6,2025,2025-06,Online Shopping,Temu,46.53,False,one-time,0,0,0,18513.38,neutral,14,False,0.421
USER_0329,Mary,Brown,high_earner,NJ,2025-06-30,6,2025,2025-06,Groceries,Walmart,58.23,False,one-time,0,0,0,18513.38,positive,15,False,0.282
USER_0329,Mary,Brown,high_earner,NJ,2025-07-03,7,2025,2025-07,Subscriptions,Spotify,19.99,True,monthly,0,0,0,18513.38,negative,25,False,0.335
USER_0329,Mary,Brown,high_earner,NJ,2025-07-10,7,2025,2025-07,Dining & Restaurants,Sushi Zen,10.32,False,one-time,0,0,0,18513.38,neutral,19,False,0.204
USER_0329,Mary,Brown,high_earner,NJ,2025-07-11,7,2025,2025-07,Online Shopping,Temu,31.4,False,one-time,0,0,0,18513.38,neutral,11,False,0.096
USER_0329,Mary,Brown,high_earner,NJ,2025-07-18,7,2025,2025-07,Groceries,Trader Joe's,51.44,False,one-time,0,0,0,18513.38,positive,11,False,0.207
USER_0329,Mary,Brown,high_earner,NJ,2025-07-21,7,2025,2025-07,Groceries,Trader Joe's,91.63,False,one-time,0,0,0,18513.38,positive,5,False,0.041
USER_0329,Mary,Brown,high_earner,NJ,2025-07-21,7,2025,2025-07,Groceries,Walmart,57.17,False,one-time,0,0,0,18513.38,positive,17,False,0.046
USER_0329,Mary,Brown,high_earner,NJ,2025-07-24,7,2025,2025-07,Groceries,Kroger,128.31,False,one-time,0,0,0,18513.38,positive,12,False,0.423
USER_0329,Mary,Brown,high_earner,NJ,2025-08-02,8,2025,2025-08,Groceries,ALDI,133.24,False,one-time,0,0,0,18513.38,positive,4,False,0.437
USER_0329,Mary,Brown,high_earner,NJ,2025-08-04,8,2025,2025-08,Utilities & Bills,Verizon,176.67,False,one-time,0,0,0,18513.38,positive,6,False,0.023
USER_0329,Mary,Brown,high_earner,NJ,2025-08-25,8,2025,2025-08,Utilities & Bills,AT&T,256.13,False,one-time,0,0,0,18513.38,positive,8,False,0.276
USER_0329,Mary,Brown,high_earner,NJ,2025-09-04,9,2025,2025-09,Groceries,Kroger,88.78,False,one-time,0,0,0,18513.38,positive,11,False,0.456
USER_0329,Mary,Brown,high_earner,NJ,2025-09-07,9,2025,2025-09,Entertainment,Regal Cinema,25.45,False,one-time,0,0,0,18513.38,neutral,17,False,0.078
USER_0329,Mary,Brown,high_earner,NJ,2025-10-07,10,2025,2025-10,Groceries,Kroger,68.33,False,one-time,0,0,0,18513.38,positive,11,False,0.432
USER_0329,Mary,Brown,high_earner,NJ,2025-10-23,10,2025,2025-10,Groceries,Publix,20.0,False,one-time,0,0,0,18513.38,positive,14,False,0.246
USER_0329,Mary,Brown,high_earner,NJ,2025-10-24,10,2025,2025-10,Groceries,ALDI,22.42,False,one-time,0,0,0,18513.38,positive,19,False,0.022
USER_0329,Mary,Brown,high_earner,NJ,2025-11-12,11,2025,2025-11,Groceries,Publix,94.74,False,one-time,0,0,0,18513.38,positive,19,False,0.142
USER_0329,Mary,Brown,high_earner,NJ,2025-11-23,11,2025,2025-11,Groceries,Whole Foods,93.12,False,one-time,0,0,0,18513.38,positive,12,False,0.174
USER_0329,Mary,Brown,high_earner,NJ,2025-12-08,12,2025,2025-12,Groceries,ALDI,61.5,False,one-time,0,0,0,18513.38,positive,9,False,0.089
USER_0329,Mary,Brown,high_earner,NJ,2025-12-11,12,2025,2025-12,Online Shopping,Shein,36.24,False,one-time,0,0,0,18513.38,neutral,1,False,0.169
USER_0329,Mary,Brown,high_earner,NJ,2025-12-17,12,2025,2025-12,Dining & Restaurants,Olive Garden,559.61,False,one-time,0,0,0,18513.38,neutral,20,False,0.244
USER_0329,Mary,Brown,high_earner,NJ,2025-12-20,12,2025,2025-12,Electronics,Micro Center,103.71,False,one-time,0,0,0,18513.38,neutral,6,False,0.422
USER_0329,Mary,Brown,high_earner,NJ,2025-12-21,12,2025,2025-12,Transportation & Gas,ExxonMobil,41.41,False,one-time,0,0,0,18513.38,positive,21,False,0.072
USER_0329,Mary,Brown,high_earner,NJ,2025-12-24,12,2025,2025-12,Dining & Restaurants,Local Diner,50.75,False,one-time,0,0,0,18513.38,neutral,2,False,0.113
USER_0329,Mary,Brown,high_earner,NJ,2025-12-26,12,2025,2025-12,Groceries,Walmart,122.21,False,one-time,0,0,0,18513.38,positive,25,False,0.209
USER_0329,Mary,Brown,high_earner,NJ,2025-12-28,12,2025,2025-12,Dining & Restaurants,Olive Garden,36.7,False,one-time,0,0,0,18513.38,neutral,21,False,0.433
USER_0329,Mary,Brown,high_earner,NJ,2025-12-30,12,2025,2025-12,Groceries,Whole Foods,64.2,False,one-time,0,0,0,18513.38,positive,22,False,0.385
USER_0329,Mary,Brown,high_earner,NJ,2025-12-30,12,2025,2025-12,Healthcare,Urgent Care,47.12,False,one-time,0,0,0,18513.38,positive,13,False,0.184
USER_0330,James,Miller,lifestyle_spender,NC,2024-08-08,8,2024,2024-08,Subscriptions,Adobe CC,9.99,True,monthly,0,0,0,7980.41,negative,11,False,0.348
USER_0330,James,Miller,lifestyle_spender,NC,2024-08-11,8,2024,2024-08,Subscriptions,Audible,14.99,True,monthly,0,0,0,7980.41,negative,7,False,0.098
USER_0330,James,Miller,lifestyle_spender,NC,2024-08-16,8,2024,2024-08,Online Shopping,Target,22.12,False,one-time,0,0,0,7980.41,neutral,24,True,0.94
USER_0330,James,Miller,lifestyle_spender,NC,2024-08-23,8,2024,2024-08,Travel & Leisure,Uber,11.36,False,one-time,0,0,0,7980.41,positive,12,False,0.362
USER_0330,James,Miller,lifestyle_spender,NC,2024-08-28,8,2024,2024-08,Education,Udemy,51.38,False,one-time,0,0,0,7980.41,positive,18,False,0.102
USER_0330,James,Miller,lifestyle_spender,NC,2024-08-29,8,2024,2024-08,Travel & Leisure,Uber,17.21,False,one-time,0,0,0,7980.41,positive,21,False,0.366
USER_0330,James,Miller,lifestyle_spender,NC,2024-09-04,9,2024,2024-09,Groceries,ALDI,84.81,False,one-time,0,0,0,7980.41,positive,4,False,0.429
USER_0330,James,Miller,lifestyle_spender,NC,2024-09-05,9,2024,2024-09,Transportation & Gas,BP,42.21,False,one-time,0,0,0,7980.41,positive,15,False,0.027
USER_0330,James,Miller,lifestyle_spender,NC,2024-09-10,9,2024,2024-09,Utilities & Bills,AT&T,125.94,False,one-time,0,0,0,7980.41,positive,24,False,0.268
USER_0330,James,Miller,lifestyle_spender,NC,2024-10-01,10,2024,2024-10,Housing (Rent/Mortgage),Chase Mortgage,3187.28,False,one-time,0,0,0,7980.41,positive,13,False,0.157
USER_0330,James,Miller,lifestyle_spender,NC,2024-10-03,10,2024,2024-10,Utilities & Bills,AT&T,247.97,False,one-time,0,0,0,7980.41,positive,10,False,0.459
USER_0330,James,Miller,lifestyle_spender,NC,2024-10-26,10,2024,2024-10,Online Shopping,Target,99.65,False,one-time,0,0,0,7980.41,neutral,25,True,0.973
USER_0330,James,Miller,lifestyle_spender,NC,2024-11-04,11,2024,2024-11,Groceries,Trader Joe's,95.22,False,one-time,0,0,0,7980.41,positive,4,False,0.255
USER_0330,James,Miller,lifestyle_spender,NC,2024-11-04,11,2024,2024-11,Groceries,ALDI,142.94,False,one-time,0,0,0,7980.41,positive,17,False,0.291
USER_0330,James,Miller,lifestyle_spender,NC,2024-11-29,11,2024,2024-11,Groceries,Costco,66.0,False,one-time,0,0,0,7980.41,positive,5,False,0.036
USER_0330,James,Miller,lifestyle_spender,NC,2024-12-01,12,2024,2024-12,Housing (Rent/Mortgage),Chase Mortgage,3187.28,False,one-time,0,0,0,7980.41,positive,22,False,0.204
USER_0330,James,Miller,lifestyle_spender,NC,2024-12-11,12,2024,2024-12,Utilities & Bills,Duke Energy,138.38,False,one-time,0,0,0,7980.41,positive,18,False,0.452
USER_0330,James,Miller,lifestyle_spender,NC,2024-12-11,12,2024,2024-12,Groceries,ALDI,108.52,False,one-time,0,0,0,7980.41,positive,22,False,0.186
USER_0330,James,Miller,lifestyle_spender,NC,2024-12-16,12,2024,2024-12,Entertainment,Ticketmaster,17.94,False,one-time,0,0,0,7980.41,neutral,10,False,0.275
USER_0330,James,Miller,lifestyle_spender,NC,2024-12-21,12,2024,2024-12,Healthcare,LabCorp,95.27,False,one-time,0,0,0,7980.41,positive,3,False,0.265
USER_0330,James,Miller,lifestyle_spender,NC,2024-12-23,12,2024,2024-12,Travel & Leisure,Uber,65.58,False,one-time,0,0,0,7980.41,positive,12,False,0.122
USER_0330,James,Miller,lifestyle_spender,NC,2024-12-27,12,2024,2024-12,Groceries,Walmart,39.51,False,one-time,0,0,0,7980.41,positive,9,False,0.348
USER_0330,James,Miller,lifestyle_spender,NC,2025-01-06,1,2025,2025-01,Groceries,Trader Joe's,138.18,False,one-time,0,0,0,7980.41,positive,22,False,0.202
USER_0330,James,Miller,lifestyle_spender,NC,2025-01-22,1,2025,2025-01,Online Shopping,Target,45.86,False,one-time,0,0,0,7980.41,neutral,6,False,0.013
USER_0330,James,Miller,lifestyle_spender,NC,2025-01-23,1,2025,2025-01,Utilities & Bills,AT&T,169.13,False,one-time,0,0,0,7980.41,positive,13,False,0.164
USER_0330,James,Miller,lifestyle_spender,NC,2025-01-31,1,2025,2025-01,Dining & Restaurants,Chick-fil-A,34.75,False,one-time,0,0,0,7980.41,neutral,22,False,0.374
USER_0330,James,Miller,lifestyle_spender,NC,2025-02-09,2,2025,2025-02,Subscriptions,Amazon Prime,19.99,True,monthly,0,0,0,7980.41,negative,20,False,0.389
USER_0330,James,Miller,lifestyle_spender,NC,2025-02-12,2,2025,2025-02,Transportation & Gas,Shell,27.96,False,one-time,0,0,0,7980.41,positive,13,False,0.371
USER_0330,James,Miller,lifestyle_spender,NC,2025-02-14,2,2025,2025-02,Entertainment,Sky Zone,10.0,False,one-time,0,0,0,7980.41,neutral,25,False,0.323
USER_0330,James,Miller,lifestyle_spender,NC,2025-02-18,2,2025,2025-02,Groceries,Walmart,115.94,False,one-time,0,0,0,7980.41,positive,24,False,0.435
USER_0330,James,Miller,lifestyle_spender,NC,2025-02-22,2,2025,2025-02,Groceries,ALDI,52.11,False,one-time,0,0,0,7980.41,positive,5,False,0.445
USER_0330,James,Miller,lifestyle_spender,NC,2025-03-02,3,2025,2025-03,Online Shopping,Wayfair,17.08,False,one-time,0,0,0,7980.41,neutral,4,True,0.793
USER_0330,James,Miller,lifestyle_spender,NC,2025-03-02,3,2025,2025-03,Utilities & Bills,AT&T,161.33,False,one-time,0,0,0,7980.41,positive,12,False,0.029
USER_0330,James,Miller,lifestyle_spender,NC,2025-03-05,3,2025,2025-03,Groceries,Walmart,51.13,False,one-time,0,0,0,7980.41,positive,22,False,0.244
USER_0330,James,Miller,lifestyle_spender,NC,2025-03-08,3,2025,2025-03,Healthcare,Urgent Care,11.18,False,one-time,0,0,0,7980.41,positive,16,False,0.143
USER_0330,James,Miller,lifestyle_spender,NC,2025-03-24,3,2025,2025-03,Groceries,Kroger,144.66,False,one-time,0,0,0,7980.41,positive,1,False,0.315
USER_0330,James,Miller,lifestyle_spender,NC,2025-03-27,3,2025,2025-03,Travel & Leisure,Uber,38.88,False,one-time,0,0,0,7980.41,positive,7,True,0.904
USER_0330,James,Miller,lifestyle_spender,NC,2025-04-01,4,2025,2025-04,Housing (Rent/Mortgage),Wells Fargo Home,3187.28,False,one-time,0,0,0,7980.41,positive,16,False,0.182
USER_0330,James,Miller,lifestyle_spender,NC,2025-04-01,4,2025,2025-04,Housing (Rent/Mortgage),Chase Mortgage,3187.28,False,one-time,0,0,0,7980.41,positive,19,False,0.097
USER_0330,James,Miller,lifestyle_spender,NC,2025-04-02,4,2025,2025-04,Online Shopping,Wayfair,5.0,False,one-time,0,0,0,7980.41,neutral,9,False,0.293
USER_0330,James,Miller,lifestyle_spender,NC,2025-04-04,4,2025,2025-04,Dining & Restaurants,Olive Garden,75.76,False,one-time,0,0,0,7980.41,neutral,12,False,0.325
USER_0330,James,Miller,lifestyle_spender,NC,2025-04-04,4,2025,2025-04,Travel & Leisure,Uber,43.79,False,one-time,0,0,0,7980.41,positive,10,False,0.172
USER_0330,James,Miller,lifestyle_spender,NC,2025-04-06,4,2025,2025-04,Dining & Restaurants,Steakhouse,14.02,False,one-time,0,0,0,7980.41,neutral,19,True,0.898
USER_0330,James,Miller,lifestyle_spender,NC,2025-04-07,4,2025,2025-04,Transportation & Gas,ExxonMobil,67.93,False,one-time,0,0,0,7980.41,positive,17,False,0.114
USER_0330,James,Miller,lifestyle_spender,NC,2025-04-22,4,2025,2025-04,Utilities & Bills,Comcast,212.6,False,one-time,0,0,0,7980.41,positive,16,False,0.014
USER_0330,James,Miller,lifestyle_spender,NC,2025-05-13,5,2025,2025-05,Subscriptions,Hulu,49.99,True,monthly,0,0,0,7980.41,negative,12,False,0.199
USER_0330,James,Miller,lifestyle_spender,NC,2025-05-26,5,2025,2025-05,Groceries,Trader Joe's,99.65,False,one-time,0,0,0,7980.41,positive,23,False,0.428
USER_0330,James,Miller,lifestyle_spender,NC,2025-05-27,5,2025,2025-05,Online Shopping,Amazon,141.51,False,one-time,0,0,0,7980.41,neutral,6,False,0.185
USER_0330,James,Miller,lifestyle_spender,NC,2025-05-29,5,2025,2025-05,Transportation & Gas,BP,39.18,False,one-time,0,0,0,7980.41,positive,20,False,0.458
USER_0330,James,Miller,lifestyle_spender,NC,2025-06-08,6,2025,2025-06,Transportation & Gas,BP,29.52,False,one-time,0,0,0,7980.41,positive,17,False,0.093
USER_0330,James,Miller,lifestyle_spender,NC,2025-06-15,6,2025,2025-06,Dining & Restaurants,Chick-fil-A,22.96,False,one-time,0,0,0,7980.41,neutral,18,False,0.281
USER_0330,James,Miller,lifestyle_spender,NC,2025-06-16,6,2025,2025-06,Groceries,Kroger,33.04,False,one-time,0,0,0,7980.41,positive,11,False,0.167
USER_0330,James,Miller,lifestyle_spender,NC,2025-06-21,6,2025,2025-06,Groceries,ALDI,47.58,False,one-time,0,0,0,7980.41,positive,21,False,0.324
USER_0330,James,Miller,lifestyle_spender,NC,2025-06-24,6,2025,2025-06,Utilities & Bills,AT&T,197.76,False,one-time,0,0,0,7980.41,positive,22,False,0.329
USER_0330,James,Miller,lifestyle_spender,NC,2025-06-26,6,2025,2025-06,Groceries,Kroger,63.81,False,one-time,0,0,0,7980.41,positive,10,False,0.436
USER_0330,James,Miller,lifestyle_spender,NC,2025-07-03,7,2025,2025-07,Online Shopping,Target,26.34,False,one-time,0,0,0,7980.41,neutral,10,False,0.094
USER_0330,James,Miller,lifestyle_spender,NC,2025-07-10,7,2025,2025-07,Travel & Leisure,Marriott,33.04,False,one-time,0,0,0,7980.41,positive,19,False,0.484
USER_0330,James,Miller,lifestyle_spender,NC,2025-07-15,7,2025,2025-07,Online Shopping,Shein,64.68,False,one-time,0,0,0,7980.41,neutral,14,True,0.928
USER_0330,James,Miller,lifestyle_spender,NC,2025-07-17,7,2025,2025-07,Groceries,Costco,94.04,False,one-time,0,0,0,7980.41,positive,24,False,0.027
USER_0330,James,Miller,lifestyle_spender,NC,2025-07-18,7,2025,2025-07,Utilities & Bills,Comcast,192.21,False,one-time,0,0,0,7980.41,positive,18,False,0.038
USER_0330,James,Miller,lifestyle_spender,NC,2025-07-27,7,2025,2025-07,Groceries,Walmart,149.73,False,one-time,0,0,0,7980.41,positive,4,False,0.136
USER_0330,James,Miller,lifestyle_spender,NC,2025-07-29,7,2025,2025-07,Education,Local College,13.74,False,one-time,0,0,0,7980.41,positive,6,False,0.178
USER_0330,James,Miller,lifestyle_spender,NC,2025-08-01,8,2025,2025-08,Housing (Rent/Mortgage),Chase Mortgage,3187.28,False,one-time,0,0,0,7980.41,positive,20,False,0.163
USER_0330,James,Miller,lifestyle_spender,NC,2025-08-11,8,2025,2025-08,Healthcare,Urgent Care,127.81,False,one-time,0,0,0,7980.41,positive,7,False,0.373
USER_0330,James,Miller,lifestyle_spender,NC,2025-08-12,8,2025,2025-08,Online Shopping,Shein,61.85,False,one-time,0,0,0,7980.41,neutral,13,True,0.975
